ax,ay,az,gx,gy,gz,dist,temp,shake,state
0.6561975886777983,-0.1356383645768214,1.0031861131238715,0.6393361914067551,0.7025619049751037,0.5307245104619164,0.8000245919405642,14.412352941176472,0,0
0.6479812541696802,-0.15250755826428514,1.0027245832393747,0.6394044436890586,0.7032782533890636,0.5192156326210724,0.8222550014174902,14.318235294117649,0,0
0.6550511233975956,-0.16937675195174887,1.0031861131238715,0.6393361914067551,0.7025619049751037,0.5294501710470133,0.802031137214016,14.412352941176472,0,0
0.6530448091572414,-0.16937675195174887,1.0141089870569608,0.6391996868421483,0.7027665759505207,0.5189368708740623,0.802770390735814,14.36529411764706,0,0
0.6510384949168868,-0.16937675195174887,1.0031861131238715,0.6393361914067551,0.7025619049751037,0.5266625535769126,0.803509644257612,14.412352941176472,0,0
0.6397649196615621,-0.16937675195174887,1.02503186099005,0.639472695971362,0.6986731564421789,0.5214059034904371,0.8036152519035831,14.412352941176472,0,0
0.6372809115544568,-0.16937675195174887,1.0274933537073658,0.6390631822775414,0.6970869563826964,0.5214059034904371,0.803509644257612,14.412352941176472,0,0
0.6317396627001446,-0.14523065118341844,1.0274933537073658,0.6462296719194011,0.6970869563826964,0.5084235707011113,0.803509644257612,14.412352941176472,0,0
0.6317396627001446,-0.14523065118341844,1.0274933537073658,0.6462296719194011,0.6970869563826964,0.5053173683772849,0.8025591754438717,14.459411764705884,0,0
0.6372809115544568,-0.14523065118341844,1.0274933537073658,0.6462296719194011,0.6970869563826964,0.4601579653616547,0.8019255295680449,14.412352941176472,0,0
0.6372809115544568,-0.14523065118341844,0.9518024526499026,0.6462296719194011,0.7231313380045219,0.4405649968575188,0.8019255295680449,14.459411764705884,0.1625,0
0.6317396627001446,-0.14523065118341844,0.9518024526499026,0.7371417119475626,0.737509474027573,0.44000747336349866,0.8019255295680449,14.506470588235295,0.1625,0
0.5864542841321453,0.10648418011383456,0.9305720779630532,1.0706906155643994,0.737509474027573,0.2680512985650054,0.801397491338189,14.36529411764706,0,0
0.41773281039567534,0.722044365454423,0.7967284114590026,1.254630516372129,0.7231313380045219,0.2680512985650054,0.8260040728494658,14.506470588235295,0,0
0.41773281039567534,0.8050672598770385,0.6625770583652877,1.254630516372129,0.1889400921658986,0.2489362073414582,0.86697983948627,14.459411764705884,0,0
0.41773281039567534,0.8543517669247267,0.4195046525303452,1.0706906155643994,0.08164133330348548,-0.46748148247440424,0.86697983948627,14.412352941176472,0,0
0.48728503739462786,0.8543517669247267,0.3918128594605416,0.8513277802411922,0.08164133330348548,0.15861740131019775,0.7564086341544815,14.412352941176472,0,0
0.48728503739462786,1.0495051840934246,0.3918128594605416,0.8510547711119786,0.08164133330348548,0.15861740131019775,0.7469039460170784,14.36529411764706,0,0
0.48728503739462786,1.0495051840934246,0.3918128594605416,0.5232390592086297,0.3456157238476864,0.15861740131019775,0.529880233546376,14.506470588235295,0,0
0.4433372016535315,1.0495051840934246,0.44627338583115533,0.5232390592086297,0.6202841728574306,0.49161821966707614,0.36228089939016944,14.412352941176472,0,0
0.4074146228738527,1.0323052219022855,0.49611861335680174,0.5232390592086297,0.7450823001180056,0.5532643888630158,0.36228089939016944,14.412352941176472,0,0
0.3695812686271698,0.942005420398803,0.49611861335680174,0.8500309868774272,0.7740432431395249,0.741070160134367,0.36228089939016944,14.459411764705884,0,0
0.3630846320393555,0.9095901070385786,0.5327333175268754,0.5232390592086297,0.7740432431395249,0.741070160134367,0.3026125794164727,14.36529411764706,0.2,0.23999999999999996
0.3579255382784442,0.8751901826562996,0.5327333175268754,0.6667053566104284,0.7740432431395249,0.741070160134367,1.0,14.36529411764706,0.04999999999999999,0.6200000000000002
0.34111071416880734,0.768682724472705,0.5327333175268754,0.592719882593516,0.7740432431395249,0.5521493418749756,1.0,14.459411764705884,0.3375,0.9000000000000005
0.33881778360840226,0.768682724472705,0.6521157143166951,0.592719882593516,0.7462591582266539,0.4929722052954107,-0.010619698533942524,14.459411764705884,0.42499999999999993,1
0.33881778360840226,0.8474056283475357,0.6521157143166951,0.5826867970949126,0.7439566097532115,0.4929722052954107,-0.010619698533942524,14.459411764705884,0.6875,1
0.34111071416880734,0.8751901826562996,0.6521157143166951,0.5826867970949126,0.700924537171767,0.48668015443432644,0.038276641550697474,14.412352941176472,0.325,1
0.370154501267271,1.0091514266449821,0.6521157143166951,0.5335451538364467,0.700924537171767,0.4929722052954107,-0.003015948024020106,14.506470588235295,0,1
0.3844853172698024,1.0366052124500702,0.626577727374543,0.5335451538364467,0.68061094286162,0.543308612184085,0.033313082190053675,14.459411764705884,0.0625,1
0.3844853172698024,1.0091514266449821,0.626577727374543,0.5826867970949126,0.7170423764858633,0.8018402209825608,0.038276641550697474,14.459411764705884,1.05,1
0.40588600250024937,1.0091514266449821,0.626577727374543,0.5925833780289093,0.7170423764858633,0.8018402209825608,0.039121502718466636,14.459411764705884,0.275,1
0.40588600250024937,1.0346206014280157,0.626577727374543,0.5925833780289093,0.7337230609823567,0.8018402209825608,1.0,14.459411764705884,0.26250000000000007,1
0.4647378868839784,0.6651521828221922,0.6250392944262205,0.7030838230781538,0.7337230609823567,0.7017249306992324,1.0,14.553529411764707,0.4125,1
0.4647378868839784,0.6651521828221922,0.7376525862434218,0.7030838230781538,0.7404260354272666,0.6085388609844398,1.0,14.459411764705884,0.0625,1
0.4647378868839784,0.8130057039652568,0.6881150453074398,0.7297022131764894,0.7337230609823567,0.5321581423036825,1.0,14.553529411764707,0.225,1
0.4486873729611432,0.8302056661563962,0.6881150453074398,0.7297022131764894,0.6417234575323716,0.5073085237130711,1.0,14.459411764705884,0,1
0.4595787931230671,0.8302056661563962,0.6195009358122598,0.7297022131764894,0.6417234575323716,0.5321581423036825,1.0,14.412352941176472,0,0
0.4595787931230671,0.874528645648948,0.6195009358122598,0.6565357665472181,0.6886954463905954,0.5321581423036825,1.0,14.412352941176472,0.0125,0
0.4595787931230671,0.9816976408398941,0.6195009358122598,0.6565357665472181,0.6886954463905954,0.6763974348280323,1.0,14.412352941176472,0.0125,0
0.4595787931230671,0.9816976408398941,0.6195009358122598,0.6565357665472181,0.6886954463905954,0.6763974348280323,1.0,14.553529411764707,0.0125,0
0.4595787931230671,0.9816976408398941,0.6195009358122598,0.6565357665472181,0.6886954463905954,0.6763974348280323,1.0,14.553529411764707,0.0125,0
0.4098986309809582,0.976405344781082,0.5213489137092895,0.37233326303575764,0.6864440656610072,0.5329546044379969,1.0,14.553529411764707,0.0875,0
0.4098986309809582,0.976405344781082,0.5213489137092895,0.37233326303575764,0.6864440656610072,0.5329546044379969,1.0,14.553529411764707,0.07500000000000001,0
0.4098986309809582,0.976405344781082,0.5213489137092895,0.37233326303575764,0.6864440656610072,0.5329546044379969,1.0,14.553529411764707,0.025,0
0.4098986309809582,0.976405344781082,0.5213489137092895,0.37233326303575764,0.6864440656610072,0.5329546044379969,1.0,14.553529411764707,0.07500000000000001,0
0.4098986309809582,0.976405344781082,0.5213489137092895,0.37233326303575764,0.6864440656610072,0.5329546044379969,0.7803815697899313,14.412352941176472,0.07499999999999998,0
0.4098986309809582,0.976405344781082,0.5213489137092895,0.37233326303575764,0.6864440656610072,0.5329546044379969,0.11283563960632564,14.412352941176472,0.0625,0
0.4805973232601132,0.8652671275460269,0.5213489137092895,0.5815947605780577,0.7904680889167469,0.583609596180397,0.11283563960632564,14.412352941176472,0.012499999999999983,0
0.4805973232601132,0.8652671275460269,0.5213489137092895,0.5815947605780577,0.7904680889167469,0.583609596180397,0.20365821514151008,14.412352941176472,0.02500000000000001,0
0.4805973232601132,0.8612979055019176,0.5161182416849932,0.5815947605780577,0.8135959091388788,0.583609596180397,0.15423383682701436,14.553529411764707,0,0
0.4805973232601132,0.8612979055019176,0.5853477243595021,0.5815947605780577,0.8111398574338736,0.583609596180397,0.15423383682701436,14.506470588235295,0.012499999999999997,0
0.4484962954144428,0.8652671275460269,0.5972705797090009,0.5815947605780577,0.7904680889167469,0.5429900273303592,0.15423383682701436,14.506470588235295,0.037500000000000006,0
0.44429258938703353,0.8612979055019176,0.5853477243595021,0.5815947605780577,0.7904680889167469,0.5343085900663316,0.1325842694029297,14.553529411764707,0.05,0
0.42250974906318584,0.8612979055019176,0.576424813259232,0.6164034245528044,0.7546506682187549,0.5278572467783843,0.1325842694029297,14.506470588235295,0.037500000000000006,0
0.42250974906318584,0.8913978393364117,0.5853477243595021,0.6164034245528044,0.7546506682187549,0.467883648064505,0.1325842694029297,14.506470588235295,0.075,0
0.42021681850278075,0.8913978393364117,0.576424813259232,0.6164034245528044,0.7352580932979849,0.467883648064505,0.13818147463940036,14.553529411764707,0,0
0.3921284191378192,0.8487287023622389,0.576424813259232,0.6164034245528044,0.6817366332264141,0.44343226054105084,0.13818147463940036,14.553529411764707,0,0.21999999999999997
0.3869693253769079,0.874528645648948,0.5893476500251404,0.6255492303814633,0.6602973485514732,0.467883648064505,0.13818147463940036,14.459411764705884,0.4875,0.46000000000000013
0.3812369989758953,0.8596440629835389,0.5988859343047395,0.5907405664067168,0.6817366332264141,0.46700753971675907,0.10121879854949972,14.553529411764707,0.41250000000000003,0.7000000000000003
0.378370835775389,0.8338441196968297,0.5893476500251404,0.6351045499039427,0.6817366332264141,0.46700753971675907,0.012191552995824733,14.553529411764707,0.2875,0.9800000000000005
0.3812369989758953,0.8338441196968297,0.5893476500251404,0.6351045499039427,0.683015826822771,0.46700753971675907,0.006488740113382918,14.553529411764707,0.03750000000000009,1
0.3798994561489924,0.8308672031637477,0.5893476500251404,0.6625419673899196,0.6843461881629821,0.46700753971675907,0.006488740113382918,14.553529411764707,0.7999999999999999,1
